OrderID,OrderDate,ShipDate,DeliveryDate,Category,SubCategory,Quantity,UnitPrice,Sales,Discount,Profit,Region,PaymentMode,ReviewText,Gender,Age
3291,2023-12-06,2023-12-08,2023-12-10,Grocery,Vegetables,5.0,910,4550,10,652.17,East,COD,Excellent,Female,
3292,2023-01-09,2023-01-10,2023-01-12,Electronics,Laptop,1.0,2438,2438,0,320.43,West,Card,Good,Female,24.0
3293,2023-11-02,2023-11-05,2023-11-07,Clothing,Kurta,4.0,2592,90715,0,1068.88,West,COD,Bad,Other,46.0
3294,2023-07-21,2023-07-24,2023-07-26,Grocery,Fruits,5.0,4073,20365,0,3959.3,South,Card,Excellent,Female,32.0
3295,2023-11-12,2023-11-14,2023-11-16,Electronics,Tablet,7.0,447,3129,5,295.46,North,UPI,Average,Female,31.0
3296,2023-06-15,2023-06-17,2023-06-19,Furniture,Bed,4.0,4065,16260,15,2362.42,South,COD,Bad,Female,34.0
3297,2023-02-15,2023-02-17,2023-02-18,Clothing,Jacket,2.0,824,1648,5,125.48,West,Card,Average,Female,21.0
3298,2023-07-05,2023-07-09,2023-07-10,Clothing,Kurta,6.0,3068,18408,15,1356.55,North,UPI,Average,Other,39.0
3299,2023-01-07,2023-01-09,2023-01-10,Clothing,Kurta,4.0,4721,18884,5,2959.88,West,COD,Excellent,Male,26.0
3300,2023-09-14,2023-09-15,2023-09-16,Grocery,Vegetables,8.0,3006,24048,15,3236.02,West,UPI,Bad,Male,40.0
3301,2023-06-21,2023-06-25,2023-06-26,Clothing,Jacket,8.0,702,5616,10,290.76,North,Card,Average,Other,41.0
3302,2023-09-15,2023-09-17,2023-09-19,Electronics,Mobile,1.0,4267,4267,0,638.95,West,COD,Poor,Other,35.0
3303,2023-08-02,2023-08-05,2023-08-07,Clothing,Kurta,3.0,4383,13149,10,1066.45,South,Card,Bad,Male,58.0
3304,2023-03-19,2023-03-21,2023-03-23,Furniture,Bed,9.0,924,8316,15,896.31,West,Card,Poor,Female,45.0
3305,,2023-05-03,2023-05-04,,Vegetables,4.0,2898,11592,15,1306.59,East,Card,Good,Male,24.0
3306,2023-01-06,2023-01-08,2023-01-10,Electronics,Laptop,6.0,2787,16722,5,2244.31,South,COD,Bad,Female,58.0
3307,2023-05-22,2023-05-24,2023-05-25,Furniture,Table,2.0,2650,5300,10,386.81,West,UPI,Average,Male,44.0
3308,2023-12-29,2023-12-31,2024-01-01,Clothing,Kurta,1.0,2632,2632,0,230.61,North,Card,Poor,Other,
3309,,2023-03-14,2023-03-16,Grocery,Snacks,,1334,4002,10,689.36,South,COD,Bad,Male,56.0
3310,2023-11-05,2023-11-07,2023-11-09,Clothing,Kurta,5.0,2844,14220,15,1173.11,South,COD,Good,Other,21.0
3311,2023-09-09,2023-09-11,2023-09-13,Grocery,Beverages,8.0,2496,19968,15,2984.59,South,COD,Bad,Male,51.0
3312,2023-03-14,2023-03-16,2023-03-18,Furniture,Sofa,4.0,959,3836,0,754.35,West,COD,Average,Male,41.0
3313,2023-11-16,2023-11-20,2023-11-22,Electronics,Tablet,9.0,1935,17415,10,2258.26,West,Card,Bad,Other,49.0
3314,2023-02-21,2023-02-25,2023-02-27,Electronics,Mobile,2.0,1850,3700,10,452.58,East,Card,Good,Female,22.0
3315,2023-11-18,2023-11-22,2023-11-24,Furniture,Chair,,1399,2798,5,199.75,West,COD,,Other,32.0
3316,2023-08-19,2023-08-22,2023-08-23,Clothing,Kurta,8.0,4726,37808,10,6286.33,East,UPI,Bad,Female,21.0
3317,2023-05-05,2023-05-07,2023-05-08,Grocery,Vegetables,1.0,2399,2399,0,159.3,South,UPI,Average,Female,61.0
3318,2023-05-12,2023-05-16,2023-05-18,Grocery,Vegetables,,1369,1369,0,118.69,East,COD,Bad,Other,48.0
3319,2023-01-03,2023-01-05,2023-01-07,Furniture,Bed,7.0,1125,7875,10,557.03,North,COD,Average,Female,49.0
3320,2023-12-07,2023-12-08,2023-12-09,Furniture,Bed,6.0,3610,21660,10,2323.55,South,UPI,Good,Male,62.0
3321,2023-12-18,2023-12-22,2023-12-23,Grocery,Snacks,1.0,4880,4880,15,592.69,North,Card,Good,Female,60.0
3322,2023-11-27,2023-11-29,2023-11-30,Electronics,Laptop,4.0,3799,15196,5,2653.53,South,COD,Good,Male,50.0
3323,2023-09-25,2023-09-29,2023-09-30,Electronics,Camera,1.0,1206,1206,10,118.31,East,Card,Poor,Male,63.0
3324,2023-05-01,2023-05-03,2023-05-04,Grocery,Vegetables,,4936,24680,0,1571.98,West,COD,Good,Other,55.0
3325,2023-09-07,2023-09-09,2023-09-10,Electronics,Tablet,9.0,1819,16371,10,2209.37,East,UPI,Bad,Male,47.0
3326,2023-01-04,2023-01-07,2023-01-08,Furniture,Sofa,6.0,359,2154,10,375.46,North,COD,Excellent,Female,56.0
3327,2023-09-09,2023-09-11,2023-09-13,Grocery,Beverages,1.0,3349,3349,15,451.73,South,COD,,Other,44.0
3328,2023-02-15,2023-02-19,2023-02-20,Clothing,Shirt,7.0,319,2233,10,222.26,West,COD,Excellent,Other,41.0
3329,2023-09-21,2023-09-22,2023-09-24,Furniture,Table,4.0,1771,7084,10,755.94,East,Card,Average,Other,
3330,2023-10-10,2023-10-11,2023-10-13,Grocery,Beverages,7.0,4751,33257,0,1905.65,North,Card,Poor,Male,33.0
3331,2023-09-05,2023-09-06,2023-09-07,Electronics,Camera,6.0,3864,23184,5,2013.3,North,COD,Good,Other,64.0
3332,2023-11-28,2023-11-30,2023-12-01,Grocery,Fruits,4.0,3070,12280,5,1534.8,West,Card,Good,Female,30.0
3333,2023-02-14,2023-02-16,2023-02-18,Electronics,Camera,6.0,3142,18852,0,2476.84,East,UPI,Bad,Other,58.0
3334,2023-08-14,2023-08-18,2023-08-20,Grocery,Vegetables,8.0,2401,19208,5,3055.81,South,UPI,Bad,Male,23.0
3335,2023-07-15,2023-07-16,2023-07-18,,Snacks,7.0,450,3150,10,441.91,South,UPI,Poor,Other,55.0
3336,2023-12-04,2023-12-07,2023-12-09,Electronics,Laptop,1.0,3588,3588,15,378.36,West,UPI,Poor,Female,20.0
3337,2023-02-06,2023-02-09,2023-02-11,Electronics,Camera,8.0,497,3976,5,212.25,North,Card,Average,Other,31.0
3338,,2023-11-19,2023-11-20,Grocery,Fruits,6.0,909,5454,5,866.79,South,Card,Good,Male,30.0
3339,2023-11-05,2023-11-09,2023-11-11,Clothing,Jeans,1.0,1398,1398,0,211.12,East,UPI,Good,Other,32.0
3340,2023-09-17,2023-09-21,2023-09-23,Electronics,Tablet,7.0,4633,32431,5,3183.69,South,Card,Excellent,Female,61.0
3341,2023-06-08,2023-06-12,2023-06-13,Furniture,Chair,2.0,2127,4254,15,310.92,South,Card,Good,Other,44.0
3342,2023-07-29,2023-07-31,2023-08-02,Grocery,Snacks,8.0,108,864,0,113.27,West,Card,Bad,Male,57.0
3343,2023-07-16,2023-07-18,2023-07-19,Grocery,Vegetables,6.0,3961,23766,10,3014.38,West,COD,Poor,Female,55.0
3344,2023-10-24,2023-10-28,2023-10-29,Grocery,Vegetables,4.0,4305,17220,5,1474.44,East,UPI,Poor,Other,42.0
3345,2023-02-26,2023-03-02,2023-03-03,Electronics,Tablet,8.0,2107,16856,5,1365.27,South,UPI,Poor,Male,21.0
3346,2023-03-16,2023-03-19,2023-03-20,Grocery,Beverages,5.0,2364,11820,5,2221.58,West,Card,Average,Other,39.0
3347,2023-05-25,2023-05-27,2023-05-29,Grocery,Fruits,4.0,3400,13600,5,1888.39,West,COD,,Other,31.0
3348,2023-01-17,2023-01-19,2023-01-20,Electronics,Tablet,9.0,4002,36018,10,2538.19,South,COD,Average,Other,32.0
3349,2023-07-16,2023-07-17,2023-07-18,Grocery,Snacks,1.0,518,518,10,59.76,South,UPI,Average,Other,25.0
3350,2023-03-26,2023-03-30,2023-03-31,Clothing,Jeans,7.0,1929,13503,15,1520.98,East,COD,Excellent,Male,63.0
3351,2023-11-13,2023-11-14,2023-11-15,Furniture,Bed,4.0,3794,15176,15,1406.71,West,COD,Excellent,Other,32.0
3352,2023-11-19,2023-11-21,2023-11-22,Clothing,Jacket,5.0,4203,90715,15,2001.52,North,Card,Bad,Other,27.0
3353,2023-01-23,2023-01-24,2023-01-25,Furniture,Sofa,8.0,4264,90715,0,4967.98,North,UPI,Average,Other,26.0
3354,2023-08-01,2023-08-05,2023-08-06,Furniture,Sofa,2.0,1037,2074,15,347.07,North,Card,Good,Other,31.0
3355,2023-09-27,2023-09-29,2023-10-01,Clothing,Jeans,3.0,2221,6663,0,1315.22,South,COD,Excellent,Other,62.0
3356,2023-04-19,2023-04-22,2023-04-24,Furniture,Table,7.0,4740,33180,5,2635.29,South,Card,Poor,Other,22.0
3357,2023-12-01,2023-12-05,2023-12-06,Electronics,Mobile,,2939,5878,5,829.8,East,COD,Excellent,Male,23.0
3358,2023-11-15,2023-11-17,2023-11-18,Furniture,Table,6.0,2540,15240,15,2156.31,North,COD,Bad,Other,19.0
3359,2023-08-14,2023-08-18,2023-08-19,Clothing,Jacket,1.0,4704,4704,0,349.32,East,COD,Excellent,Female,29.0
3360,2023-04-05,2023-04-07,2023-04-08,Clothing,Kurta,1.0,1503,1503,10,149.75,North,Card,Average,Female,56.0
3361,2023-03-20,2023-03-22,2023-03-23,Clothing,Kurta,4.0,2467,9868,5,611.54,South,UPI,Poor,Other,22.0
3362,2023-10-13,2023-10-15,2023-10-17,Grocery,Beverages,4.0,978,3912,5,733.65,North,UPI,Excellent,Male,35.0
3363,2023-09-07,2023-09-09,2023-09-11,Clothing,Kurta,8.0,268,2144,5,349.62,North,Card,Good,Male,33.0
3364,2023-07-02,2023-07-05,2023-07-07,Furniture,Table,,4259,25554,5,3424.95,North,COD,Excellent,Male,29.0
3365,2023-03-27,2023-03-28,2023-03-30,Clothing,Jacket,7.0,4137,28959,5,1762.7,South,UPI,Average,Male,32.0
3366,2023-04-08,2023-04-09,2023-04-10,Clothing,Jeans,7.0,1780,12460,5,918.5,North,COD,Excellent,Male,18.0
3367,2023-05-01,2023-05-03,2023-05-05,Clothing,Shirt,3.0,1981,5943,15,671.12,South,COD,,Male,61.0
3368,2023-08-31,2023-09-03,2023-09-05,Grocery,Snacks,1.0,4225,4225,0,301.11,South,Card,Good,Male,61.0
3369,2023-05-08,2023-05-12,2023-05-14,Furniture,Sofa,7.0,4337,30359,10,4335.6,West,UPI,Poor,Male,59.0
3370,2023-05-13,2023-05-16,2023-05-17,Furniture,Sofa,2.0,1727,3454,15,195.99,North,Card,Good,Other,
3371,2023-05-13,2023-05-17,2023-05-19,Electronics,Tablet,5.0,2962,14810,10,1989.63,South,UPI,Bad,Female,45.0
3372,2023-07-10,2023-07-13,2023-07-14,Clothing,Jeans,8.0,1507,12056,10,703.4,West,COD,Excellent,Male,39.0
3373,2023-01-15,2023-01-17,2023-01-19,Grocery,Beverages,8.0,1371,10968,0,2187.14,South,COD,Poor,Other,46.0
3374,2023-11-23,2023-11-25,2023-11-27,Furniture,Sofa,9.0,4149,37341,10,2771.07,West,UPI,Excellent,Other,23.0
3375,2023-12-20,2023-12-23,2023-12-24,Clothing,Kurta,1.0,1323,1323,0,142.16,East,UPI,Bad,Other,56.0
3376,2023-06-03,2023-06-05,2023-06-07,Grocery,Beverages,9.0,4001,36009,0,4463.23,East,UPI,Good,Other,55.0
3377,2023-06-30,2023-07-03,2023-07-05,Furniture,Sofa,9.0,3990,35910,5,2094.54,North,COD,Average,Female,19.0
3378,2023-10-30,2023-11-01,2023-11-03,Grocery,Vegetables,2.0,3866,7732,5,1251.76,West,Card,Bad,Male,18.0
3379,2023-01-15,2023-01-17,2023-01-18,,Laptop,7.0,2990,20930,15,1683.09,North,UPI,Bad,Other,63.0
3380,2023-10-06,2023-10-07,2023-10-09,Grocery,Fruits,7.0,3700,25900,15,4254.16,West,Card,Good,Female,36.0
3381,2023-05-29,2023-06-01,2023-06-03,Clothing,Shirt,1.0,3017,3017,10,507.23,East,Card,Bad,Other,45.0
3382,2023-07-04,2023-07-06,2023-07-08,Grocery,Vegetables,6.0,158,948,5,113.4,South,UPI,Bad,Other,38.0
3383,2023-06-20,2023-06-24,2023-06-26,Furniture,Sofa,4.0,1318,5272,0,506.74,East,COD,Poor,Female,28.0
3384,2023-03-07,2023-03-09,2023-03-11,Electronics,Tablet,1.0,4809,4809,5,437.71,East,Card,Good,Female,47.0
3385,2023-02-21,2023-02-25,2023-02-27,,Jeans,9.0,4199,37791,15,5781.17,South,COD,Average,Male,63.0
3386,2023-07-09,2023-07-11,2023-07-13,Grocery,Vegetables,7.0,371,2597,15,387.28,East,COD,Average,Male,
3387,2023-07-13,2023-07-15,2023-07-16,Clothing,Kurta,6.0,4898,29388,10,3323.95,South,UPI,Excellent,Male,43.0
3388,2023-07-07,2023-07-08,2023-07-10,Clothing,Jacket,7.0,3908,27356,5,4946.94,West,Card,Average,Female,50.0
3389,2023-10-25,2023-10-27,2023-10-28,Clothing,Kurta,9.0,3992,35928,15,2883.12,North,Card,Average,Other,45.0
3390,2023-11-02,2023-11-04,2023-11-06,Clothing,Shirt,1.0,726,726,5,116.39,North,COD,Bad,Other,42.0
3391,2023-09-04,2023-09-06,2023-09-08,Furniture,Chair,1.0,1734,1734,5,309.74,South,UPI,,Male,57.0
3392,2023-02-26,2023-03-02,2023-03-04,Grocery,Vegetables,1.0,2128,2128,5,191.88,West,UPI,Excellent,Female,48.0
3393,2023-04-20,2023-04-24,2023-04-25,Clothing,Jeans,3.0,2173,6519,0,914.29,South,COD,Excellent,Male,50.0
3394,2023-04-23,2023-04-27,2023-04-28,Furniture,Bed,7.0,2734,19138,0,3723.49,East,UPI,Bad,Other,59.0
3395,2023-03-02,2023-03-03,2023-03-05,Electronics,Tablet,6.0,2053,12318,15,1110.85,North,COD,,Female,21.0
3396,2023-08-06,2023-08-10,2023-08-11,Furniture,Sofa,1.0,768,768,0,94.12,North,UPI,Bad,Female,
3397,2023-09-30,2023-10-03,2023-10-04,Clothing,Jeans,8.0,1981,15848,15,1436.63,East,Card,,Male,63.0
3398,2023-05-25,2023-05-28,2023-05-29,Grocery,Beverages,1.0,1375,1375,10,120.0,South,Card,Average,Male,39.0
3399,2023-01-26,2023-01-29,2023-01-31,Grocery,Beverages,6.0,3719,22314,0,3669.79,West,Card,Poor,Female,39.0
3400,2023-04-29,2023-04-30,2023-05-02,Electronics,Laptop,2.0,2199,4398,0,616.96,South,Card,Poor,Male,35.0
3401,2023-06-20,2023-06-24,2023-06-26,Grocery,Snacks,3.0,1753,5259,10,317.93,West,COD,Average,Male,56.0
3402,2023-06-03,2023-06-06,2023-06-07,Grocery,Beverages,4.0,320,1280,0,189.36,East,COD,Excellent,Female,38.0
3403,2023-10-22,2023-10-23,2023-10-25,Clothing,Kurta,6.0,968,5808,10,329.32,South,COD,Excellent,Other,47.0
3404,2023-02-04,2023-02-05,2023-02-07,Furniture,Table,3.0,1889,5667,15,339.3,West,COD,Excellent,Male,54.0
3405,2023-05-29,2023-05-31,2023-06-02,Clothing,Jeans,2.0,1265,2530,0,273.59,South,Card,,Other,31.0
3406,2023-02-06,2023-02-10,2023-02-11,Clothing,Kurta,6.0,4206,25236,10,3913.5,North,COD,Average,Female,40.0
3407,2023-07-09,2023-07-11,2023-07-12,Electronics,Mobile,,4238,12714,10,1270.2,West,Card,Excellent,Male,22.0
3408,2023-11-07,2023-11-10,2023-11-12,Clothing,Shirt,9.0,2657,23913,10,1740.96,North,UPI,Good,Male,64.0
3409,2023-11-20,2023-11-24,2023-11-26,Furniture,Sofa,8.0,2122,16976,0,1801.15,North,Card,Bad,Female,20.0
3410,2023-01-04,2023-01-06,2023-01-07,Furniture,Sofa,5.0,1391,6955,10,1158.62,South,Card,Average,Female,39.0
3411,2023-06-30,2023-07-02,2023-07-04,Electronics,Tablet,6.0,3881,23286,0,3129.24,South,Card,Poor,Female,53.0
3412,2023-06-01,2023-06-04,2023-06-05,Clothing,Jeans,5.0,1021,5105,10,729.71,North,COD,Bad,Other,39.0
3413,2023-01-31,2023-02-04,2023-02-06,Furniture,Bed,4.0,412,1648,15,91.43,North,Card,Poor,Other,30.0
3414,2023-12-22,2023-12-24,2023-12-25,Grocery,Fruits,3.0,3133,9399,15,632.02,East,Card,Bad,Female,32.0
3415,2023-04-16,2023-04-19,2023-04-21,Grocery,Vegetables,9.0,2154,19386,5,2460.73,South,UPI,Good,Male,42.0
3416,2023-11-01,2023-11-05,2023-11-07,Electronics,Tablet,5.0,1087,5435,5,910.48,East,COD,Average,Female,45.0
3417,2023-07-25,2023-07-26,2023-07-27,Clothing,Jeans,5.0,2691,13455,15,1723.13,South,Card,Bad,Male,18.0
3418,2023-10-06,2023-10-08,2023-10-10,Grocery,Fruits,3.0,2060,6180,0,340.82,North,Card,Excellent,Female,50.0
3419,2023-11-07,2023-11-09,2023-11-11,Grocery,Snacks,9.0,4503,40527,0,5644.3,East,UPI,Average,Male,21.0
3420,2023-09-26,2023-09-29,2023-09-30,Clothing,Jacket,3.0,632,1896,15,184.12,North,UPI,Poor,Male,47.0
3421,2023-01-19,2023-01-23,2023-01-24,Clothing,Jeans,5.0,3181,15905,15,1657.25,West,COD,Bad,Female,35.0
3422,2023-12-15,2023-12-18,2023-12-19,Clothing,Kurta,9.0,2793,25137,0,1902.96,East,COD,Average,Other,56.0
3423,2023-06-11,2023-06-14,2023-06-16,Furniture,Sofa,2.0,2435,4870,0,625.66,North,Card,Excellent,Male,52.0
3424,2023-05-26,2023-05-27,2023-05-29,Clothing,Jacket,2.0,2272,4544,15,322.72,West,COD,Average,Other,26.0
3425,2023-12-17,2023-12-19,2023-12-20,Grocery,Vegetables,3.0,2250,6750,5,984.43,North,UPI,Excellent,Male,43.0
3426,2023-07-03,2023-07-05,2023-07-06,Grocery,Snacks,1.0,352,352,0,32.43,East,Card,Average,Other,26.0
3427,2023-04-12,2023-04-16,2023-04-17,Grocery,Fruits,3.0,1096,3288,0,241.77,North,COD,Poor,Other,
3428,2023-10-17,2023-10-21,2023-10-22,Electronics,Laptop,8.0,3784,30272,0,1976.05,South,COD,Excellent,Other,55.0
3429,2023-10-15,2023-10-16,2023-10-18,Furniture,Chair,5.0,3626,18130,5,1673.2,North,COD,Excellent,Male,60.0
3430,2023-06-02,2023-06-06,2023-06-07,Furniture,Table,1.0,2600,2600,5,125.51,South,COD,Poor,Female,25.0
3431,2023-02-13,2023-02-16,2023-02-17,Clothing,Shirt,5.0,1368,6840,5,1088.3,East,UPI,Good,Other,40.0
3432,2023-06-09,2023-06-10,2023-06-11,Electronics,Laptop,6.0,3754,22524,0,2792.87,North,UPI,,Female,60.0
3433,2023-04-16,2023-04-20,2023-04-21,Clothing,Shirt,2.0,2131,4262,15,332.99,West,UPI,Poor,Male,21.0
3434,2023-06-19,2023-06-23,2023-06-24,Electronics,Laptop,8.0,1852,14816,10,2519.61,West,Card,Bad,Female,
3435,2023-01-29,2023-01-30,2023-02-01,Grocery,Beverages,1.0,4454,4454,10,401.06,North,UPI,Bad,Female,26.0
3436,2023-05-10,2023-05-13,2023-05-14,Electronics,Tablet,5.0,2499,12495,0,768.94,South,Card,Poor,Female,58.0
3437,2023-07-29,2023-08-01,2023-08-03,Electronics,Mobile,8.0,636,5088,10,242.71,South,Card,Excellent,Female,
3438,2023-09-11,2023-09-12,2023-09-13,Electronics,Laptop,3.0,2194,6582,10,820.26,North,COD,Bad,Other,26.0
3439,2023-05-25,2023-05-28,2023-05-29,Grocery,Beverages,6.0,3387,20322,0,3046.54,West,Card,Average,Male,63.0
3440,2023-08-18,2023-08-21,2023-08-23,Grocery,Vegetables,2.0,3946,7892,10,1256.08,West,Card,Excellent,Other,19.0
3441,2023-10-26,2023-10-30,2023-10-31,Grocery,Beverages,2.0,106,212,10,21.78,North,COD,Good,Male,19.0
3442,2023-04-07,2023-04-11,2023-04-12,Clothing,Jacket,8.0,2850,22800,0,1442.74,West,COD,Poor,Female,23.0
3443,2023-05-01,2023-05-02,2023-05-03,Clothing,Jacket,8.0,3285,26280,15,4280.31,East,COD,,Male,30.0
3444,2023-10-16,2023-10-18,2023-10-20,Electronics,Mobile,9.0,3918,90715,15,4120.73,South,COD,Poor,Other,40.0
3445,2023-01-04,2023-01-06,2023-01-08,Furniture,Sofa,1.0,1784,1784,0,290.88,South,UPI,Excellent,Male,20.0
3446,2023-02-05,2023-02-06,2023-02-08,Electronics,Camera,4.0,646,2584,10,446.3,West,UPI,Bad,Female,27.0
3447,2023-09-26,2023-09-29,2023-10-01,Electronics,Laptop,7.0,1438,10066,10,1353.84,East,COD,Good,Female,55.0
3448,2023-04-16,2023-04-18,2023-04-19,Clothing,Jacket,8.0,3147,25176,5,3126.01,South,COD,Good,Other,54.0
3449,2023-08-29,2023-09-02,2023-09-04,,Sofa,9.0,3107,27963,15,4038.23,South,COD,Average,Other,20.0
3450,2023-10-11,2023-10-15,2023-10-17,Electronics,Camera,2.0,3500,7000,15,314.4,North,COD,Excellent,Other,28.0
3451,2023-04-24,2023-04-27,2023-04-29,Clothing,Kurta,5.0,1239,6195,15,501.66,West,Card,Poor,Other,22.0
3452,2023-07-09,2023-07-13,2023-07-14,Clothing,Jacket,6.0,1634,9804,5,1820.76,South,COD,Poor,Male,48.0
3453,2023-09-26,2023-09-30,2023-10-02,Grocery,Beverages,8.0,1645,13160,0,790.19,West,UPI,Bad,Other,24.0
3454,2023-01-03,2023-01-06,2023-01-07,Clothing,Shirt,9.0,915,8235,5,1189.88,North,COD,Poor,Other,47.0
3455,2023-02-28,2023-03-04,2023-03-06,Furniture,Sofa,3.0,3214,9642,15,650.78,East,Card,Good,Other,64.0
3456,2023-03-01,2023-03-03,2023-03-05,Clothing,Jacket,,2063,18567,10,1711.23,East,COD,Good,Male,55.0
3457,2023-02-17,2023-02-20,2023-02-22,Electronics,Laptop,3.0,3590,10770,15,1054.56,North,COD,Good,Female,
3458,2023-07-20,2023-07-23,2023-07-24,Clothing,Shirt,6.0,4822,28932,0,5122.96,West,UPI,Bad,Male,49.0
3459,2023-07-20,2023-07-22,2023-07-23,Grocery,Beverages,9.0,4999,44991,15,3504.05,South,Card,Excellent,Other,53.0
3460,2023-04-14,2023-04-17,2023-04-18,Electronics,Mobile,4.0,4973,19892,15,1607.55,West,COD,Good,Other,49.0
3461,2023-01-28,2023-01-31,2023-02-02,Grocery,Vegetables,5.0,2522,12610,5,1322.88,North,Card,,Other,19.0
3462,2023-03-21,2023-03-24,2023-03-25,Electronics,Tablet,7.0,4670,32690,5,3832.5,West,COD,Bad,Female,28.0
3463,2023-02-13,2023-02-15,2023-02-17,Furniture,Sofa,2.0,3349,6698,5,585.05,West,COD,Excellent,Male,56.0
3464,2023-09-05,2023-09-07,2023-09-08,Grocery,Fruits,7.0,4176,29232,10,4058.75,South,COD,Good,Other,39.0
3465,2023-07-06,2023-07-10,2023-07-11,Electronics,Camera,7.0,340,2380,10,332.12,East,UPI,Poor,Other,62.0
3466,,2023-06-07,2023-06-09,Clothing,Kurta,3.0,1710,5130,15,538.9,South,COD,Good,Other,58.0
3467,2023-01-09,2023-01-10,2023-01-12,Grocery,Beverages,6.0,3973,23838,15,1782.62,West,COD,Good,Male,24.0
3468,2023-05-31,2023-06-01,2023-06-03,Clothing,Jacket,5.0,1874,9370,5,1188.81,West,UPI,Average,Female,59.0
3469,2023-06-29,2023-07-03,2023-07-05,Clothing,Jacket,4.0,4289,17156,0,1865.41,North,UPI,Excellent,Male,
3470,2023-09-11,2023-09-13,2023-09-14,,Bed,5.0,1592,7960,5,840.33,East,UPI,Good,Male,48.0
3471,2023-04-23,2023-04-25,2023-04-27,Furniture,Bed,8.0,662,5296,0,1044.31,North,UPI,Excellent,Male,62.0
3472,2023-08-23,2023-08-25,2023-08-27,Electronics,Laptop,1.0,3513,3513,10,216.11,North,UPI,Excellent,Female,47.0
3473,2023-11-08,2023-11-10,2023-11-12,Clothing,Jacket,7.0,3589,25123,15,3521.36,North,UPI,Average,Other,34.0
3474,2023-04-13,2023-04-16,2023-04-18,Grocery,Snacks,9.0,509,4581,5,481.65,West,Card,Excellent,Male,58.0
3475,2023-02-14,2023-02-17,2023-02-19,Clothing,Kurta,1.0,1512,1512,0,183.37,South,Card,Good,Other,45.0
3476,2023-11-23,2023-11-25,2023-11-26,Electronics,Camera,4.0,1824,7296,10,358.07,West,UPI,Good,Female,19.0
3477,2023-03-08,2023-03-09,2023-03-10,Clothing,Jacket,5.0,495,2475,15,322.43,West,COD,Excellent,Male,58.0
3478,,2023-03-05,2023-03-06,Grocery,Fruits,7.0,4472,31304,0,1696.88,East,COD,Average,Male,18.0
3479,2023-01-19,2023-01-21,2023-01-23,Grocery,Snacks,2.0,4212,8424,5,468.83,East,UPI,Average,Other,55.0
3480,2023-05-06,2023-05-08,2023-05-09,Clothing,Jeans,8.0,3277,26216,10,3598.09,East,Card,Poor,Other,34.0
3481,2023-09-29,2023-10-02,2023-10-03,Clothing,Jeans,,4545,90715,15,3297.4,North,UPI,Bad,Male,50.0
3482,2023-12-03,2023-12-05,2023-12-07,Furniture,Table,7.0,2296,16072,15,1946.61,North,COD,Poor,Male,42.0
3483,2023-07-05,2023-07-09,2023-07-11,Clothing,Kurta,7.0,4433,31031,5,4231.69,West,Card,,Female,49.0
3484,2023-01-12,2023-01-15,2023-01-16,Furniture,Sofa,6.0,2681,16086,5,1382.47,West,Card,Good,Other,23.0
3485,2023-09-02,2023-09-04,2023-09-05,Furniture,Chair,2.0,2295,4590,15,704.14,West,Card,Poor,Male,64.0
3486,2023-12-16,2023-12-17,2023-12-19,Grocery,Vegetables,9.0,3338,30042,5,2837.34,West,UPI,Average,Other,57.0
3487,2023-10-10,2023-10-13,2023-10-15,Clothing,Jeans,7.0,3919,27433,5,2564.33,East,COD,Average,Other,37.0
3488,2023-02-07,2023-02-08,2023-02-09,Grocery,Beverages,2.0,1866,3732,0,270.03,West,UPI,Average,Male,44.0
3489,2023-06-13,2023-06-17,2023-06-18,Clothing,Jacket,8.0,4278,34224,5,4773.44,South,UPI,Average,Male,37.0
3490,2023-10-08,2023-10-11,2023-10-12,Grocery,Beverages,4.0,2962,11848,5,2131.18,East,UPI,Excellent,Female,45.0
3491,2023-08-08,2023-08-09,2023-08-11,Clothing,Shirt,5.0,2298,11490,10,1226.2,South,Card,Average,Female,34.0
3492,2023-08-14,2023-08-18,2023-08-20,Clothing,Shirt,6.0,1978,11868,15,1715.24,South,UPI,Poor,Female,53.0
3493,2023-11-03,2023-11-04,2023-11-05,Electronics,Mobile,5.0,4210,21050,10,2782.93,South,Card,Good,Female,29.0
3494,2023-12-15,2023-12-16,2023-12-17,Clothing,Kurta,5.0,3560,17800,5,1902.69,North,UPI,Good,Female,31.0
3495,2023-08-17,2023-08-20,2023-08-22,Grocery,Fruits,6.0,3596,21576,10,3017.09,North,UPI,Bad,Other,45.0
3496,2023-07-31,2023-08-03,2023-08-04,Grocery,Fruits,6.0,1718,10308,5,910.7,West,Card,Bad,Male,59.0
3497,2023-08-19,2023-08-21,2023-08-22,Clothing,Jeans,8.0,1647,13176,0,1374.07,North,Card,Excellent,Other,24.0
3498,2023-07-08,2023-07-12,2023-07-13,Clothing,Jacket,3.0,4799,14397,5,1377.08,South,Card,Average,Other,47.0
3499,2023-04-16,2023-04-18,2023-04-19,Clothing,Kurta,4.0,977,3908,10,577.99,North,Card,Excellent,Female,37.0
3500,2023-05-14,2023-05-17,2023-05-19,Furniture,Bed,5.0,456,2280,15,179.95,North,Card,Excellent,Female,28.0
3501,2023-05-07,2023-05-09,2023-05-10,Clothing,Shirt,3.0,1835,5505,5,267.2,North,Card,Excellent,Female,50.0
3502,2023-05-25,2023-05-28,2023-05-30,Grocery,Fruits,9.0,1454,13086,0,797.16,North,Card,Excellent,Male,64.0
